pokemon_id,name,descripction,hp,attack,defense,special-attack,special-defense,speed,img
495,snivy,La altura del pokemon 0.6 m y su peso es 8.1 kg,45,45,55,45,55,63,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/495.png
496,servine,La altura del pokemon 0.8 m y su peso es 16.0 kg,60,60,75,60,75,83,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/496.png
497,serperior,La altura del pokemon 3.3 m y su peso es 63.0 kg,75,75,95,75,95,113,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/497.png
498,tepig,La altura del pokemon 0.5 m y su peso es 9.9 kg,65,63,45,45,45,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/498.png
499,pignite,La altura del pokemon 1.0 m y su peso es 55.5 kg,90,93,55,70,55,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/499.png
500,emboar,La altura del pokemon 1.6 m y su peso es 150.0 kg,110,123,65,100,65,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/500.png
501,oshawott,La altura del pokemon 0.5 m y su peso es 5.9 kg,55,55,45,63,45,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/501.png
502,dewott,La altura del pokemon 0.8 m y su peso es 24.5 kg,75,75,60,83,60,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/502.png
503,samurott,La altura del pokemon 1.5 m y su peso es 94.6 kg,95,100,85,108,70,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/503.png
504,patrat,La altura del pokemon 0.5 m y su peso es 11.6 kg,45,55,39,35,39,42,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/504.png
505,watchog,La altura del pokemon 1.1 m y su peso es 27.0 kg,60,85,69,60,69,77,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/505.png
506,lillipup,La altura del pokemon 0.4 m y su peso es 4.1 kg,45,60,45,25,45,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/506.png
507,herdier,La altura del pokemon 0.9 m y su peso es 14.7 kg,65,80,65,35,65,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/507.png
508,stoutland,La altura del pokemon 1.2 m y su peso es 61.0 kg,85,110,90,45,90,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/508.png
509,purrloin,La altura del pokemon 0.4 m y su peso es 10.1 kg,41,50,37,50,37,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/509.png
510,liepard,La altura del pokemon 1.1 m y su peso es 37.5 kg,64,88,50,88,50,106,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/510.png
511,pansage,La altura del pokemon 0.6 m y su peso es 10.5 kg,50,53,48,53,48,64,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/511.png
512,simisage,La altura del pokemon 1.1 m y su peso es 30.5 kg,75,98,63,98,63,101,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/512.png
513,pansear,La altura del pokemon 0.6 m y su peso es 11.0 kg,50,53,48,53,48,64,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/513.png
514,simisear,La altura del pokemon 1.0 m y su peso es 28.0 kg,75,98,63,98,63,101,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/514.png
515,panpour,La altura del pokemon 0.6 m y su peso es 13.5 kg,50,53,48,53,48,64,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/515.png
516,simipour,La altura del pokemon 1.0 m y su peso es 29.0 kg,75,98,63,98,63,101,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/516.png
517,munna,La altura del pokemon 0.6 m y su peso es 23.3 kg,76,25,45,67,55,24,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/517.png
518,musharna,La altura del pokemon 1.1 m y su peso es 60.5 kg,116,55,85,107,95,29,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/518.png
519,pidove,La altura del pokemon 0.3 m y su peso es 2.1 kg,50,55,50,36,30,43,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/519.png
520,tranquill,La altura del pokemon 0.6 m y su peso es 15.0 kg,62,77,62,50,42,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/520.png
521,unfezant,La altura del pokemon 1.2 m y su peso es 29.0 kg,80,115,80,65,55,93,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/521.png
522,blitzle,La altura del pokemon 0.8 m y su peso es 29.8 kg,45,60,32,50,32,76,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/522.png
523,zebstrika,La altura del pokemon 1.6 m y su peso es 79.5 kg,75,100,63,80,63,116,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/523.png
524,roggenrola,La altura del pokemon 0.4 m y su peso es 18.0 kg,55,75,85,25,25,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/524.png
525,boldore,La altura del pokemon 0.9 m y su peso es 102.0 kg,70,105,105,50,40,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/525.png
526,gigalith,La altura del pokemon 1.7 m y su peso es 260.0 kg,85,135,130,60,80,25,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/526.png
527,woobat,La altura del pokemon 0.4 m y su peso es 2.1 kg,65,45,43,55,43,72,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/527.png
528,swoobat,La altura del pokemon 0.9 m y su peso es 10.5 kg,67,57,55,77,55,114,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/528.png
529,drilbur,La altura del pokemon 0.3 m y su peso es 8.5 kg,60,85,40,30,45,68,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/529.png
530,excadrill,La altura del pokemon 0.7 m y su peso es 40.4 kg,110,135,60,50,65,88,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/530.png
531,audino,La altura del pokemon 1.1 m y su peso es 31.0 kg,103,60,86,60,86,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/531.png
532,timburr,La altura del pokemon 0.6 m y su peso es 12.5 kg,75,80,55,25,35,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/532.png
533,gurdurr,La altura del pokemon 1.2 m y su peso es 40.0 kg,85,105,85,40,50,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/533.png
534,conkeldurr,La altura del pokemon 1.4 m y su peso es 87.0 kg,105,140,95,55,65,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/534.png
535,tympole,La altura del pokemon 0.5 m y su peso es 4.5 kg,50,50,40,50,40,64,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/535.png
536,palpitoad,La altura del pokemon 0.8 m y su peso es 17.0 kg,75,65,55,65,55,69,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/536.png
537,seismitoad,La altura del pokemon 1.5 m y su peso es 62.0 kg,105,95,75,85,75,74,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/537.png
538,throh,La altura del pokemon 1.3 m y su peso es 55.5 kg,120,100,85,30,85,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/538.png
539,sawk,La altura del pokemon 1.4 m y su peso es 51.0 kg,75,125,75,30,75,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/539.png
540,sewaddle,La altura del pokemon 0.3 m y su peso es 2.5 kg,45,53,70,40,60,42,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/540.png
541,swadloon,La altura del pokemon 0.5 m y su peso es 7.3 kg,55,63,90,50,80,42,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/541.png
542,leavanny,La altura del pokemon 1.2 m y su peso es 20.5 kg,75,103,80,70,80,92,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/542.png
543,venipede,La altura del pokemon 0.4 m y su peso es 5.3 kg,30,45,59,30,39,57,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/543.png
544,whirlipede,La altura del pokemon 1.2 m y su peso es 58.5 kg,40,55,99,40,79,47,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/544.png
545,scolipede,La altura del pokemon 2.5 m y su peso es 200.5 kg,60,100,89,55,69,112,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/545.png
546,cottonee,La altura del pokemon 0.3 m y su peso es 0.6 kg,40,27,60,37,50,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/546.png
547,whimsicott,La altura del pokemon 0.7 m y su peso es 6.6 kg,60,67,85,77,75,116,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/547.png
548,petilil,La altura del pokemon 0.5 m y su peso es 6.6 kg,45,35,50,70,50,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/548.png
549,lilligant,La altura del pokemon 1.1 m y su peso es 16.3 kg,70,60,75,110,75,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/549.png
550,basculin-red-striped,La altura del pokemon 1.0 m y su peso es 18.0 kg,70,92,65,80,55,98,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/550.png
551,sandile,La altura del pokemon 0.7 m y su peso es 15.2 kg,50,72,35,35,35,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/551.png
552,krokorok,La altura del pokemon 1.0 m y su peso es 33.4 kg,60,82,45,45,45,74,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/552.png
553,krookodile,La altura del pokemon 1.5 m y su peso es 96.3 kg,95,117,80,65,70,92,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/553.png
554,darumaka,La altura del pokemon 0.6 m y su peso es 37.5 kg,70,90,45,15,45,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/554.png
555,darmanitan-standard,La altura del pokemon 1.3 m y su peso es 92.9 kg,105,140,55,30,55,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/555.png
556,maractus,La altura del pokemon 1.0 m y su peso es 28.0 kg,75,86,67,106,67,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/556.png
557,dwebble,La altura del pokemon 0.3 m y su peso es 14.5 kg,50,65,85,35,35,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/557.png
558,crustle,La altura del pokemon 1.4 m y su peso es 200.0 kg,70,105,125,65,75,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/558.png
559,scraggy,La altura del pokemon 0.6 m y su peso es 11.8 kg,50,75,70,35,70,48,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/559.png
560,scrafty,La altura del pokemon 1.1 m y su peso es 30.0 kg,65,90,115,45,115,58,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/560.png
561,sigilyph,La altura del pokemon 1.4 m y su peso es 14.0 kg,72,58,80,103,80,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/561.png
562,yamask,La altura del pokemon 0.5 m y su peso es 1.5 kg,38,30,85,55,65,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/562.png
563,cofagrigus,La altura del pokemon 1.7 m y su peso es 76.5 kg,58,50,145,95,105,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/563.png
564,tirtouga,La altura del pokemon 0.7 m y su peso es 16.5 kg,54,78,103,53,45,22,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/564.png
565,carracosta,La altura del pokemon 1.2 m y su peso es 81.0 kg,74,108,133,83,65,32,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/565.png
566,archen,La altura del pokemon 0.5 m y su peso es 9.5 kg,55,112,45,74,45,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/566.png
567,archeops,La altura del pokemon 1.4 m y su peso es 32.0 kg,75,140,65,112,65,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/567.png
568,trubbish,La altura del pokemon 0.6 m y su peso es 31.0 kg,50,50,62,40,62,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/568.png
569,garbodor,La altura del pokemon 1.9 m y su peso es 107.3 kg,80,95,82,60,82,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/569.png
570,zorua,La altura del pokemon 0.7 m y su peso es 12.5 kg,40,65,40,80,40,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/570.png
571,zoroark,La altura del pokemon 1.6 m y su peso es 81.1 kg,60,105,60,120,60,105,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/571.png
572,minccino,La altura del pokemon 0.4 m y su peso es 5.8 kg,55,50,40,40,40,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/572.png
573,cinccino,La altura del pokemon 0.5 m y su peso es 7.5 kg,75,95,60,65,60,115,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/573.png
574,gothita,La altura del pokemon 0.4 m y su peso es 5.8 kg,45,30,50,55,65,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/574.png
575,gothorita,La altura del pokemon 0.7 m y su peso es 18.0 kg,60,45,70,75,85,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/575.png
576,gothitelle,La altura del pokemon 1.5 m y su peso es 44.0 kg,70,55,95,95,110,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/576.png
577,solosis,La altura del pokemon 0.3 m y su peso es 1.0 kg,45,30,40,105,50,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/577.png
578,duosion,La altura del pokemon 0.6 m y su peso es 8.0 kg,65,40,50,125,60,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/578.png
579,reuniclus,La altura del pokemon 1.0 m y su peso es 20.1 kg,110,65,75,125,85,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/579.png
580,ducklett,La altura del pokemon 0.5 m y su peso es 5.5 kg,62,44,50,44,50,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/580.png
581,swanna,La altura del pokemon 1.3 m y su peso es 24.2 kg,75,87,63,87,63,98,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/581.png
582,vanillite,La altura del pokemon 0.4 m y su peso es 5.7 kg,36,50,50,65,60,44,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/582.png
583,vanillish,La altura del pokemon 1.1 m y su peso es 41.0 kg,51,65,65,80,75,59,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/583.png
584,vanilluxe,La altura del pokemon 1.3 m y su peso es 57.5 kg,71,95,85,110,95,79,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/584.png
585,deerling,La altura del pokemon 0.6 m y su peso es 19.5 kg,60,60,50,40,50,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/585.png
586,sawsbuck,La altura del pokemon 1.9 m y su peso es 92.5 kg,80,100,70,60,70,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/586.png
587,emolga,La altura del pokemon 0.4 m y su peso es 5.0 kg,55,75,60,75,60,103,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/587.png
588,karrablast,La altura del pokemon 0.5 m y su peso es 5.9 kg,50,75,45,40,45,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/588.png
